whole,part,jj,label,bin_label,response0,response1,response2,response3,response4
horse,bit,old,4,1,4,4,2
airplane,flag,light,2,0,4,2,2
boat,hull,wooden,4,1,4,4,4
pizza,crust,leftover,4,1,4,4,4
bench,post,long,2,0,2,2,4
lamb,nose,white,2,0,1,2,2
wall,mark,anterior,2,0,2,2,4
kite,blue,blue,4,1,4,4,4
bike,light,used,3,1,4,3,3
girl,brace,pretty,2,0,2,2,2
pizza,mushroom,hot,4,1,4,4,4
window,shade,glass,1,0,1,0,1
pasture,cow,green,0,0,0,0,0
horse,tongue,dead,4,1,4,4,3
chair,part,purple,3,1,3,3,4
child,shadow,dear,0,0,0,0,0
home,roof,green,2,0,2,2,2
stair,step,concrete,4,1,3,4,4
zebra,mohawk,young,4,1,4,4,4
bus,advertising,external,4,1,4,4,4
shore,edge,green,3,1,3,3,2
child,shadow,poor,0,0,0,0,0
pillar,edge,dark,3,1,3,3,4
sign,word,black,1,0,1,1,1
bench,leaf,wooden,0,0,0,0,4
vehicle,wheel,suitable,4,1,3,4,4
road,vehicle,open,2,0,2,2,2
boat,top,white,3,1,3,3,3
table,leg,white,3,1,3,3,4
bull,face,mad,4,1,3,4,4
container,top,closed,4,1,4,4,4
bucket,lid,old,3,1,3,4,3
seat,lid,permanent,1,0,1,4,1
male,arm,young,4,1,4,4,4
room,table,empty,3,1,3,2,3
cat,tail,old,4,1,4,4,4
woman,gun,beautiful,2,0,2,2,0
sofa,back,long,4,1,3,4,4
ocean,water,blue,4,1,4,1,4
track,wood,blue,2,0,3,2,2
airplane,bottom,white,2,0,2,3,2
sink,part,shiny,3,1,4,3,3
window,train,clean,3,1,3,3,2
leg,hair,broken,0,0,0,1,0
blow dryer,cord,white,2,0,2,3,2
rail,part,light,4,1,4,4,3
goat,ear,white,3,1,3,3,3
hand,bat,outstretched,4,1,4,4,4
building,store,old,3,1,3,3,3
blender,logo,white,2,0,1,2,2
box,design,appropriate,4,1,4,4,3
zebra,hair,dead,4,1,4,4,4
tent,roof,huge,4,1,4,4,4
rock,part,solid,4,1,4,2,4
building,arch,fine,4,1,3,4,4
skateboarder,nose,young,4,1,4,4,4
suitcase,handle,dark,3,1,3,3,3
tower,top,tall,4,1,4,0,4
cockpit,glass,clear,4,1,4,4,3
hat,top,tall,4,1,4,4,1
toddler,hand,young,4,1,4,4,4
ground,hay,dirty,3,1,3,4,3
side,mirror,far,4,1,4,4,4
train,smoke,slow,2,0,2,2,3
light,pole,white,2,0,2,2,2
parking lot,car,blue,2,0,1,2,2
woman,sweater,beautiful,2,0,2,2,2
building,ceiling,tall,3,1,3,3,4
road,track,old,4,1,4,4,1
wall,sign,white,1,0,1,1,2
kid,hair,blonde,4,1,4,3,4
donkey,ear,white,3,1,3,3,1
bathroom,floor,private,4,1,0,4,4
boat,passenger,white,2,0,2,1,2
people,surfboard,old,2,0,1,2,2
ramp,railing,long,4,1,4,4,2
book,picture,open,0,0,2,0,0
couch,cushion,wooden,0,0,1,0,0
television,screen,commercial,4,1,4,4,4
adult,head,mature,4,1,4,4,4
girl,watch,old,2,0,2,2,1
suitcase,side,heavy,3,1,3,1,3
train,nose,regular,3,1,3,4,3
dog,tail,shaggy,3,1,3,3,3
neck,mane,white,2,0,2,3,2
skateboard,shadow,green,0,0,0,0,0
sailboat,reflection,beautiful,3,1,3,4,3
bush,part,green,4,1,4,4,3
table,food,white,2,0,2,0,2
kitchen,oven,old,3,1,3,3,2
poster,writing,informational,4,1,4,4,4
plant,leaf,decorative,4,1,4,3,4
apartment building,window,original,3,1,3,4,3
bathtub,foot,regular,3,1,4,3,3
giraffe,neck,young,4,1,4,4,4
bathtub,edge,old,4,1,4,4,4
runway,line,narrow,2,0,4,2,2
station,window,old,3,1,4,3,3
groom,face,handsome,4,1,4,4,4
pizza,part,leftover,4,1,4,4,4
hair,bow,long,2,0,2,2,2
vase,bottom,broken,3,1,3,3,1
rose,stem,white,1,0,1,1,2
motorcycle,plate,old,4,1,2,4,4
plane,bottom,horizontal,4,1,4,4,4
surfboard,edge,short,3,1,4,3,3
nose,ring,broken,2,0,2,2,2
giraffe,fur,brown,4,1,4,4,3
bed,leg,wooden,4,1,3,4,4
tower,door,old,3,1,4,3,3
banana,skin,green,4,1,4,4,4
shoe,sole,old,4,1,4,4,4
motorcycle,tank,old,4,1,4,4,4
bathroom,toilet,shared,4,1,4,3,4
path,dirt,narrow,2,0,0,2,2
bowl,food,wooden,0,0,1,0,0
container,food,suitable,2,0,2,2,2
cheese pizza,cheese,free,4,1,3,4,4
cup,straw,hot,3,1,3,0,3
bowl,edge,circular,4,1,4,4,4
basket,plant,covered,2,0,4,2,2
van,plate,old,3,1,3,4,3
bat,bottom,white,3,1,3,3,2
sweatshirt,stripe,gold,1,0,1,1,1
cage,bar,golden,4,1,4,4,1
kitten,head,young,4,1,4,4,4
bike,rack,stationary,4,1,4,4,4
trailer,wheel,white,1,0,1,2,1
scissors,tip,giant,4,1,4,4,3
he,head,brown,4,1,2,4,4
counter,countertop,clean,4,1,4,4,4
train,end,red,3,1,3,3,3
train,mirror,fast,0,0,0,4,0
bike,shadow,red,0,0,0,0,2
bike,bell,old,3,1,3,2,3
fridge,freezer,empty,3,1,4,3,3
table,edge,long,4,1,4,4,4
water bottle,top,plastic,4,1,4,4,3
tower,pillar,tall,4,1,3,4,4
jacket,collar,short,2,0,2,4,2
guy,wrist,young,4,1,4,4,4
couch,arm,wooden,3,1,3,4,3
plane,window,white,2,0,2,0,2
tree,part,tall,3,1,4,3,3
boat,lettering,tiny,2,0,2,2,3
motorcycle,tire,red,2,0,1,2,2
adult,hair,healthy,3,1,4,3,3
toddler,head,pink,4,1,4,4,3
boy,coat,nice,2,0,2,2,2
window,bar,brown,2,0,2,2,3
bird,breast,white,3,1,1,3,3
ground,tile,white,4,1,4,4,3
flower,petal,lotus,4,1,4,4,4,4,4
animal,skin,young,4,1,4,4,4
sand,mark,wet,4,1,4,4,4
horse,rider,blue,2,0,2,2,2
giraffe,stripe,brown,1,0,1,1,4
store,display,old,2,0,2,4,2
clock tower,top,pointed,4,1,4,4,3
boat,man,white,2,0,2,2,2
purse,handle,purple,3,1,3,3,4
cat,pupil,white,2,0,2,1,2
walkway,crack,concrete,4,1,4,4,0
ground,water,white,0,0,0,0,1
vase,line,broken,3,1,3,3,2
fire hydrant,knob,white,3,1,3,2,2,3,3
road,lamp,empty,0,0,0,1,0
goose,head,old,4,1,4,4,4
tag,letter,latin,4,1,1,4,4
monitor,screen,active,4,1,4,4,4
wing,edge,white,3,1,3,3,3
wall,shelf,white,2,0,2,2,1
roof,snow,decorative,2,0,1,2,2
bench,design,gray,3,1,3,2,3
grass,part,green,4,1,4,3,4
pelican,beak,black,2,0,3,2,2
laptop,keyboard,old,4,1,4,4,3
doll,dress,white,2,0,2,1,2
animal,back,wild,4,1,4,4,4
suit,tie,green,2,0,2,2,2
cow,tail,dead,4,1,4,4,4
ram,ear,old,4,1,4,4,4
face,smile,light,2,0,2,3,2
cup,top,plastic,4,1,3,4,4
post,top,high,4,1,4,3,4
building,stone,original,2,0,2,3,2
sky,reflection,cloudy,3,1,3,3,4
sign,lettering,black,1,0,1,0,1
street,brick,clean,4,1,4,4,4
pot,plant,old,2,0,2,2,1
pan,food,hot,4,1,4,4,4
snow,part,white,4,1,4,4,4
people,scarf,old,2,0,2,2,2
bowl,egg,golden,2,0,2,2,1
door,hinge,closed,4,1,0,4,4
mountain,slope,rocky,4,1,4,4,3
wine bottle,label,plastic,1,0,2,1,1
zebra,skin,brown,4,1,4,4,4
bicycle,chain,high,4,1,3,4,4
statue,eye,beautiful,4,1,4,2,4
building,walkway,old,3,1,3,3,4
sidewalk,design,concrete,4,1,4,3,4
box,wire,grey,1,0,2,1,1
awning,stripe,red,2,0,1,2,2
tablecloth,design,white,1,0,1,1,0
balcony,rail,high,4,1,4,4,4
stove,pot,white,2,0,2,2,2
trashcan,lid,round,4,1,3,4,4
owl,eye,old,4,1,4,4,2
bull,leg,young,4,1,4,4,4
windshield,wiper,broken,2,0,2,2,3
dog,muzzle,old,4,1,4,4,2
plate,orange,round,2,0,2,2,2
girl,hair,pretty,2,0,2,2,3
tie,stripe,red,1,0,1,1,1
clock,border,framed,4,1,3,4,4
sofa,cushion,comfortable,4,1,4,4,4
kite,green,blue,0,0,0,0,0
bib,number,green,2,0,2,2,1
microwave,button,white,3,1,4,3,3
bike,number,stationary,4,1,4,4,4
surfboard,leash,regular,2,0,4,2,2
giraffe,hay,young,2,0,0,2,2
building,top,brown,3,1,3,2,3
teddy bear,paw,white,3,1,3,2,3
bicycle,spoke,old,3,1,4,3,3
bird,stripe,old,4,1,4,4,4
girl,short,old,2,0,2,2,2
television,frame,american,4,1,4,3,4
surfboard,writing,old,3,1,3,4,3
window,decoration,brown,2,0,1,2,2
mirror,reflection,broken,4,1,3,4,4
baby,eye,healthy,4,1,3,4,4
dog,nose,old,4,1,4,4,4
bat,tip,old,4,1,4,4,4
porch,railing,wide,4,1,4,4,3
fork,end,stable,4,1,4,4,4
forehead,wrinkle,white,4,1,0,4,4
bus,letter,black,1,0,1,2,1
water,section,blue,4,1,4,2,4
girl,knee,pretty,2,0,2,2,2,2,1
sign,hand,positive,0,0,3,0,0
olive,hole,red,4,1,4,4,0
bookcase,shelf,old,4,1,3,4,4
bag,trim,black,3,1,3,1,3
wood,edge,dry,4,1,4,4,4
stove,door,warm,3,1,4,3,3
suit,pocket,dark,4,1,4,3,4
fence,support,wooden,3,1,3,4,3
container,fruit,sealed,4,1,4,4,4
kitten,eye,tiny,3,1,3,3,3
bathroom,sink,private,4,1,4,4,4
tail,edge,straight,4,1,4,3,4
urinal,bowl,dirty,4,1,3,4,4
clock tower,clock,high,4,1,3,4,4
stair,handrail,outside,4,1,4,4,4
roof,chimney,black,3,1,3,3,3
hill,flower,high,4,1,4,4,4
wing,flap,broken,2,0,2,2,3
car,vent,old,4,1,3,4,4
bowl,flower,wooden,4,1,4,3,4
phone,screen,public,4,1,4,4,4
table,top,above,4,1,1,4,4
bathroom,tile,white,4,1,4,4,3
sink,faucet,shiny,2,0,2,2,4
water,surface,rippled,4,1,4,4,4
carrot,top,thin,4,1,3,4,4
cement,crack,white,4,1,4,3,4
building,wall,tall,4,1,4,3,4
car,symbol,white,1,0,1,2,1
carrot,dirt,thin,0,0,0,2,0
desk,monitor,old,2,0,2,2,2
bench,shadow,long,4,1,4,3,4
bus,driver,black,2,0,2,2,2
toilet bowl,seat,dusty,3,1,3,3,3
kite,edge,old,4,1,4,4,4
skateboard,wheel,motorized,4,1,4,4,3
woman,outfit,beautiful,2,0,0,2,2
bridge,car,long,2,0,2,2,1
blue sky,cloud,clear,2,0,2,2,0
bear,bow,white,2,0,2,1,2
arm,hair,strong,2,0,2,2,2
hat,flap,old,4,1,4,4,4
daisy,center,yellow,1,0,2,1,1
comb,teeth,plastic,4,1,4,4,4
horse,cloth,black,2,0,2,2,1
girl,leg,old,4,1,4,4,4
box,flower,wooden,0,0,0,0,1
room,door,private,4,1,4,3,4
lid,edge,plastic,4,1,4,4,4
bull,head,mad,4,1,4,4,4
ground,carpet,dirty,3,1,4,3,3
cake,top,square,4,1,4,4,4
bike,seat,stationary,4,1,4,4,2
building,wire,fine,2,0,2,2,2
sign,trim,positive,0,0,0,0,0
bus,sticker,old,2,0,3,2,2
fan,blade,huge,4,1,4,3,4
oven,light,slow,2,0,2,2,2
giraffe,back,young,4,1,4,4,4
counter,bottle,black,2,0,1,2,2
baby,shirt,poor,0,0,0,3,0
jacket,lapel,white,3,1,3,3,4
belly,spot,anterior,4,1,3,4,4
truck,mirror,white,2,0,2,0,2
building,face,brown,2,0,2,3,2
train,cart,red,3,1,3,3,2
building,stone,old,3,1,4,3,3
driver,hand,old,4,1,4,4,4
shoe,edge,old,4,1,4,4,4
finger,part,cold,3,1,3,3,4
fence,chain,metal,2,0,4,2,2
plane,edge,white,3,1,4,3,3
hill,bush,long,2,0,4,2,2
street sign,text,green,1,0,1,1,1
boat,ramp,wooden,3,1,3,3,2
painting,frame,italian,2,0,2,2,1
people,strap,old,2,0,2,1,2
cat,mustache,old,4,1,4,4,4
bird,foot,dead,4,1,4,4,4
guy,mustache,young,4,1,2,4,4
building,brick,brown,4,1,4,3,4
stove,door,old,4,1,4,4,3
wall,line,posterior,4,1,4,4,2
sink,debris,grey,2,0,2,2,2
field,part,overgrown,4,1,3,4,4
window,building,clean,3,1,3,3,1
ground,patch,sandy,3,1,3,3,4
horse,tongue,old,4,1,4,4,3
cup,handle,plastic,4,1,3,4,4
banana,line,green,1,0,1,1,2
cow,nipple,old,4,1,4,4,4
baby,eye,young,4,1,4,4,4
bike,plate,silver,2,0,2,2,1
person,ear,responsible,0,0,0,0,2
sailboat,mast,tiny,3,1,4,3,3
wall,texture,white,4,1,4,2,4
tail,edge,bushy,4,1,4,4,3
fireplace,door,huge,4,1,4,4,2
fire hydrant,chain,open,0,0,2,0,0
elephant,head,young,4,1,4,4,4
sneaker,stripe,red,1,0,1,1,2
lady,ear,beautiful,3,1,3,2,3
bookshelf,book,wooden,0,0,0,1,0
tail,star,grey,1,0,1,1,0
pear,stem,green,3,1,3,3,3
subway,track,underground,4,1,4,4,4
shelter,roof,adequate,4,1,4,4,4
boat,front,wooden,4,1,4,3,4
shoe,sol,black,3,1,2,3,3
wood,edge,old,4,1,4,4,4
window,sun,high,2,0,3,2,2
building,tip,brown,2,0,2,3,2
fireplace,screen,dark,2,0,2,2,4
plane,tailfin,white,1,0,3,1,1
awning,name,wooden,1,0,1,2,1
train,cart,long,3,1,3,3,2
wall,sign,anterior,4,1,0,4,4
refrigerator,side,old,4,1,3,4,4,4,4
girl,mouth,pretty,3,1,3,3,3
bus,name,public,4,1,4,4,4
dog,reflection,white,4,1,3,4,4
towel,reflection,damp,0,0,0,0,4
rope,knot,blue,4,1,3,4,4
tub,side,old,4,1,4,4,4
crust,spot,thick,4,1,3,4,4
city,building,ancient,2,0,2,3,2
roof,underside,grey,2,0,2,2,3
salad,broccoli,mixed,0,0,3,0,0
clock,light,tall,4,1,0,4,4
banner,number,sacred,1,0,1,4,1
bicycle,wheel,stationary,4,1,4,4,4
tower,light,old,4,1,4,3,4
lion,tail,old,4,1,4,4,4
paper,lettering,brown,1,0,1,0,1
meter,pole,white,2,0,2,3,2
goose,neck,fat,3,1,4,3,3
bicycle,basket,old,2,0,4,2,2
buffalo,horn,young,4,1,4,4,4
hill,bush,rocky,0,0,0,0,0
building,step,old,3,1,3,3,3
lamb,leg,white,3,1,3,3,3
table,base,long,4,1,4,4,1
river,water,navigable,4,1,4,4,4
sky,bird,dark,2,0,2,2,2
bus,deck,old,4,1,4,4,4
luggage,zipper,heavy,2,0,0,2,2
adult,head,human,4,1,4,4,4
deer,leg,brown,3,1,3,3,3
hair,bow,white,2,0,1,2,2
driver,arm,young,4,1,4,4,4
tree,reflection,green,4,1,0,4,4
tree,base,old,4,1,4,3,4
car,mirror,old,3,1,4,3,3
picture,elephant,true,4,1,4,4,4
rhino,horn,white,3,1,3,3,2
kettle,spout,white,3,1,4,3,3
window,door,clean,3,1,4,3,3
bed,cover,warm,4,1,4,3,4
bathroom,ceiling,white,3,1,3,3,3
tank,top,hot,4,1,3,4,4
jeep,wheel,old,3,1,4,3,3
structure,window,white,1,0,1,1,1
car,door,used,4,1,4,4,4
pedestrian,umbrella,poor,0,0,0,1,0
plate,fruit,thin,2,0,2,2,2
cupboard,window,closed,4,1,4,4,4
donut,shadow,round,4,1,3,4,4
horse,chest,dead,4,1,4,4,4
dog,tag,white,2,0,2,2,1
toaster,cord,old,3,1,3,4,3
suitcase,lid,green,3,1,3,4,3
glass,part,used,4,1,4,4,4
shoulder,part,bare,4,1,4,4,4
stove,burner,electric,4,1,4,4,4
sidewalk,part,wooden,4,1,1,4,4
slice,crust,huge,3,1,4,3,3
fork,end,dirty,4,1,3,4,4
building,window,original,3,1,3,3,3
train,nose,long,2,0,2,2,2
racket,white,tremendous,2,0,2,0,2
zebra,strip,young,4,1,4,4,4
bridge,arch,wooden,3,1,3,3,3
pant,part,silvery,3,1,4,3,3
elephant,nose,red,4,1,4,4,4,3,4
skater,hand,brown,4,1,2,4,4
wall,wire,posterior,3,1,3,3,4
window,slat,broken,2,0,2,2,2
pillow,case,white,2,0,2,2,2
sidewalk,pole,white,2,0,2,1,2
girl,bow,beautiful,2,0,2,2,2
baby,lip,healthy,4,1,4,3,4
horse,woman,old,2,0,2,2,2
skater,helmet,excellent,2,0,0,2,2
toilet seat,cover,vacant,4,1,4,4,4
surfboard,star,old,3,1,4,3,3
horse,bit,dead,0,0,4,0,0
bicycle,reflector,stationary,4,1,4,4,4
laptop,cord,typical,3,1,4,3,3
ski lift,wire,vertical,4,1,4,3,4
cooler,handle,red,3,1,1,3,3
bike,frame,old,3,1,3,3,4
desk,shelf,old,4,1,4,4,3
cake,flower,sweet,3,1,3,3,2
building,advertisement,public,4,1,2,4,4
pizza,slice,cold,4,1,4,4,4
butterfly,wing,white,3,1,3,4,3
hill,peak,low,4,1,4,3,4
motorcycle,front,indian,4,1,4,4,3
house,railing,old,4,1,4,4,4
airplane,light,commercial,4,1,4,2,4
neck,hair,long,2,0,2,2,2
box,design,empty,0,0,0,4,0
sign,hand,black,2,0,2,4,2
girl,dress,poor,0,0,1,0,0
table,vase,long,2,0,3,2,2
sink,debris,old,2,0,2,1,2
people,shirt,old,2,0,2,2,1
lighthouse,window,old,3,1,4,3,3
suitcase,side,open,4,1,3,4,4
door,design,inner,4,1,4,4,4
vase,pattern,broken,3,1,3,3,4
laptop,mouse,black,2,0,2,4,2
plane,front,vertical,4,1,4,3,4
cup,ketchup,hot,4,1,4,4,3
wheel,fender,black,2,0,2,2,1
chair,cat,purple,0,0,0,2,0
motorcycle,front,old,4,1,4,4,3
propeller,tip,controllable,4,1,4,4,3
sandwich,pepper,hot,3,1,4,3,3
seat,edge,white,4,1,3,4,4
motorcycle,windshield,black,0,0,0,0,0
container,lid,airtight,4,1,4,3,4
television,knob,black,3,1,2,3,3
colt,head,wild,4,1,4,4,4
street,arrow,long,2,0,2,4,2
shirt,lettering,clean,4,1,4,4,3
motorcycle,handle,silver,2,0,2,1,2
path,curb,straight,4,1,4,4,3
church,steeple,old,4,1,4,4,3
tree,bark,hollow,0,0,3,0,0
mouth,tongue,black,1,0,0,1,1
pizza,cheese,leftover,4,1,4,4,4
street,lane,paved,4,1,4,4,4,4,4
countertop,tile,grey,4,1,4,2,4
table,pattern,metal,3,1,4,3,3
sink,stopper,dry,4,1,4,3,4
bed,top,comfortable,1,0,1,1,1
pasture,grass,excellent,4,1,3,4,4
streetlight,sign,curved,1,0,1,2,1
street,spot,narrow,2,0,2,4,2
bed,mattress,wooden,0,0,0,1,0
clock,shelf,old,4,1,4,4,4
bottle,cap,hot,3,1,3,3,2
girl,dress,old,2,0,1,2,2
orange,spot,pale,2,0,2,2,2
woman,hand,elderly,4,1,4,4,4
he,face,mild,2,0,2,2,2
leg,spot,affected,2,0,4,2,2
cart,tire,old,3,1,3,2,3
fence,netting,high,4,1,4,4,4
building,panel,old,3,1,4,3,3
bird,wing,white,3,1,3,2,3
orange,dimple,pale,4,1,2,4,4
kid,head,white,4,1,4,4,4
horse,eyelash,black,3,1,3,3,2
hotdog,cheese,burnt,2,0,2,3,2
giraffe,belly,young,4,1,4,4,4
dessert,edge,delicious,4,1,4,4,4
kite,nose,blue,3,1,2,3,3
finger,tip,pointed,4,1,4,4,4
street sign,letter,outward,4,1,4,4,3
snout,nose,white,4,1,3,4,4
catcher,pant,old,2,0,2,2,2
dog,patch,dead,4,1,4,0,4
couch,pattern,old,4,1,3,4,4
bear,skin,stuffed,4,1,4,4,4
doll,face,beautiful,3,1,3,3,4
top,part,rounded,4,1,4,3,4
faucet,water,shiny,0,0,0,0,1
dog,eye,mad,3,1,3,3,0
ram,horn,old,4,1,4,3,4
branch,leaf,brown,2,0,2,2,2
bird,stripe,white,1,0,2,1,1
mountain,ridge,lofty,3,1,3,3,4
coffee cup,lid,black,2,0,3,2,2
locomotive,light,ordinary,4,1,4,4,2
driver,shirt,old,2,0,3,2,2
panda,nose,dirty,3,1,3,3,4
button,number,red,1,0,1,1,1
horse,person,blue,0,0,0,2,0
shower,handle,clear,3,1,3,3,1
people,eye,old,4,1,4,4,4
skateboard,writing,red,2,0,2,2,1
train,top,regular,4,1,3,4,4
train,engine,electric,4,1,4,4,2
board,handle,floured,1,0,3,1,1
pole,bottom,long,2,0,2,2,0
donut,frosting,powdered,3,1,4,3,3
refrigerator,handle,old,3,1,4,3,3
helicopter,propeller,practical,3,1,4,3,3
salad,tomato,fresh,4,1,2,4,4
table,pot,long,2,0,2,2,2
person,mouth,human,4,1,4,4,4
lady,neck,beautiful,3,1,4,3,3
arm,band,metal,2,0,2,2,2
room,bed,private,4,1,4,4,4
container,cover,sealed,4,1,4,4,4
elephant,seat,gold,2,0,2,2,4
kitchen,appliance,old,2,0,2,2,3
cow,rope,white,2,0,2,1,2
pole,light,long,2,0,1,2,2
hallway,carpet,shiny,1,0,1,1,0
horse,stomach,dead,4,1,4,4,4
grass,flower,long,2,0,2,3,2
train,man,fast,1,0,1,1,4
bun,half,hot,4,1,4,4,4
laptop,screen,typical,4,1,4,4,3
horse,cover,black,2,0,2,2,2
jacket,zipper,short,4,1,3,4,4
hotdog,sauce,brown,2,0,2,1,2
bridge,base,wooden,3,1,3,4,3
bike,tire,old,3,1,3,3,2
orange,spot,round,2,0,2,2,2
pot,lip,earthen,4,1,4,4,4
coat,belt,long,1,0,1,2,1
court,fence,red,1,0,1,2,1
bus,strip,old,3,1,3,4,3
tower,point,round,2,0,2,2,4
lamppost,sign,concrete,1,0,1,1,2
bathroom,floor,white,3,1,3,3,3
road,arrow,old,3,1,3,2,3
skier,coat,excellent,2,0,2,2,2
car,end,old,4,1,4,3,4
animal,mouth,wild,4,1,4,4,4
surface,part,smooth,4,1,3,4,4
suitcase,edge,old,4,1,4,4,4
rope,knot,old,2,0,2,3,2
vase,mouth,greek,4,1,4,4,3
wave,mist,white,4,1,4,3,4
sidewalk,tree,concrete,0,0,4,0,0
zebra,back,brown,4,1,4,4,4
urinal,bowl,plastic,4,1,4,4,3
table,menu,white,2,0,2,2,2
ocean,foam,wide,3,1,3,3,1
stand,fruit,silver,0,0,0,0,0
park,bench,beautiful,3,1,3,3,2
zebra,hip,striped,4,1,4,4,4
water,surface,clear,4,1,2,4,4
porch,railing,white,3,1,3,3,3
boat,roof,tiny,4,1,4,4,4
chair,seat,purple,3,1,3,3,3
fork,tip,stable,4,1,4,4,4
bathroom,toilet,private,4,1,4,4,4
truck,sign,old,2,0,2,2,3
tower,steeple,tall,4,1,2,4,4
garage,light,tan,1,0,2,1,1
van,ladder,weak,2,0,2,2,2
trailer,window,white,0,0,2,0,0
pasta,sauce,cooked,2,0,4,2,2
door,lock,wooden,1,0,1,1,1
pizza,sausage,frozen,4,1,4,4,4
bench,railing,hard,4,1,3,4,4
cat,foot,white,3,1,2,3,3
truck,writing,old,3,1,3,3,3
fire hydrant,rust,red,2,0,0,2,2
ground,stick,dirty,3,1,3,4,3
mother,head,black,4,1,4,4,4
zebra,belly,black,3,1,4,3,3
tree trunk,bark,old,4,1,4,4,4
doll,mouth,beautiful,3,1,3,3,3
cat,tongue,white,0,0,0,0,0
groom,eye,young,4,1,4,4,4
water,tide,calm,4,1,4,3,4
orange,section,deep,4,1,3,4,4
laptop,cable,old,3,1,4,3,3
cow,ear,dead,4,1,4,4,4
broccoli,head,ready,4,1,4,4,4
racket,shadow,terrible,2,0,2,2,0
city,tree,american,4,1,4,4,3
mountain,ridge,rocky,3,1,3,3,4
he,hair,brown,2,0,2,2,2
boat,rust,old,2,0,3,2,2
tree,trunk,old,4,1,4,4,4
microwave,light,stainless,0,0,2,0,0
wineglass,liquid,empty,0,0,0,0,0
dish,edge,hot,3,1,3,3,4
room,table,private,4,1,4,4,4
cupcake,icing,frosted,4,1,4,4,4
advertisement,letter,white,2,0,2,2,2
cell phone,button,black,2,0,4,2,2
paw,fur,heavy,1,0,2,1,1
plate,pizza,white,1,0,1,1,2
zebra,rear,black,3,1,3,3,1
parking meter,sign,sound,2,0,3,2,2
monitor,base,external,4,1,4,2,4
bucket,lid,wooden,3,1,3,3,3
house,light,brown,0,0,0,0,2
salad,dressing,fresh,4,1,4,2,4
sandwich,mustard,thick,2,0,2,1,2
door,edge,heavy,1,0,4,1,1
owl,beak,old,4,1,4,4,4
chicken,head,ceramic,4,1,4,4,4
cat,fur,old,4,1,4,4,4
sun,ray,scorching,4,1,4,4,4
tree,bark,old,3,1,3,4,3
bench,man,wooden,0,0,0,0,0
toilet,sticker,white,1,0,1,1,2
plant,shadow,electric,0,0,0,0,0
pot,bottom,broken,2,0,2,2,3
sandwich,filling,thick,2,0,2,2,3
shop,window,old,3,1,3,3,3
sneaker,shoelace,old,4,1,3,4,4
wall,shelf,high,3,1,3,1,3
paw,claw,heavy,1,0,1,1,1
fence,wood,low,4,1,4,3,4
cup,coffee,plastic,0,0,0,0,0
screen,image,blank,4,1,4,4,4
airplane,gear,american,4,1,4,2,4
baby,arm,healthy,4,1,4,4,4
refrigerator,magnet,old,2,0,2,2,2
city,light,old,2,0,2,2,3
road,shadow,empty,4,1,4,4,3
giraffe,eye,tall,2,0,2,2,1
animal,paw,furry,4,1,4,4,2
post,light,high,4,1,4,4,4
ostrich,neck,black,1,0,3,1,1
sandwich,bun,hot,3,1,3,3,2
kite,red,long,3,1,3,4,3
head,cap,fuzzy,2,0,2,2,1
fish,eye,dead,4,1,2,4,4
city,street,old,3,1,3,4,3
people,umbrella,old,2,0,2,2,2
shelf,bottle,inner,4,1,4,4,3
train,grill,electric,0,0,0,0,3
trunk,bark,brown,4,1,4,3,4
catcher,hand,young,4,1,4,4,4
stair,handrail,wooden,3,1,3,3,3
train,entrance,long,1,0,1,1,1
bathroom,mirror,white,0,0,3,0,0
window,frame,brown,2,0,2,2,2
truck,door,white,3,1,3,3,4
officer,gun,superior,2,0,4,2,2
horse,blaze,old,4,1,4,4,4
station,platform,high,4,1,4,4,4
apple,edge,green,4,1,3,4,4
platform,brick,raised,4,1,2,4,4
goat,fur,old,4,1,4,4,4
calf,leg,young,4,1,4,4,4
male,head,human,4,1,4,0,4
people,foot,young,4,1,4,4,4
person,toe,human,4,1,4,3,4
flower,stem,white,0,0,0,2,0
plate,food,round,2,0,2,2,2
monkey,hand,young,4,1,4,4,4
shoe,lace,tight,3,1,4,3,3
building,post,old,3,1,3,4,3
teddy bear,foot,white,3,1,4,3,3
table,flower,white,2,0,2,4,2
building,door,public,4,1,4,4,4
couch,back,low,3,1,4,3,3
antelope,horn,young,4,1,4,4,4
ground,track,dry,4,1,4,4,4
table,leg,metal,4,1,4,3,4
parasail,string,one,4,1,2,4,4
suitcase,stripe,old,4,1,3,4,4
bear,hand,fake,4,1,4,4,4
grass,part,dry,4,1,4,3,4
road,reflection,grey,3,1,3,4,3
hill,grass,tall,2,0,2,2,2
hill,grass,long,2,0,2,2,2
girl,scarf,pretty,2,0,2,2,1
man,drink,poor,2,0,2,2,2
racquet,grip,brown,3,1,3,3,2
banana,end,green,4,1,4,4,3
window,metal,brown,2,0,2,2,2
teddy bear,seam,white,3,1,4,3,3
horse,cover,old,2,0,2,2,2
deck,railing,wooden,4,1,4,4,1
bird,leg,male,4,1,4,4,4
fork,edge,stable,4,1,4,4,4
plane,turbine,vertical,4,1,4,4,4
boy,uniform,nice,2,0,2,1,2
ground,snow,sandy,4,1,4,0,4
dish,pizza,hot,4,1,3,4,4
grape,stem,oval,0,0,0,0,1
photo,writing,original,3,1,3,2,3
clock,side,antique,4,1,4,4,4
animal,leg,brown,3,1,3,3,4
